"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Squirrel Wrangler","plst","Near Mint","English","","","2025-03-12 01:47:35.117000","PCY-127","False","False","1.29"
"4","4","Sram, Senior Edificer","aer","Near Mint","English","","","2025-02-16 22:29:52.167000","23","False","False","1.79"
"1","1","Staff of Domination","plst","Near Mint","English","","","2025-06-08 17:41:23.943000","5DN-156","False","False","5.99"
"1","1","Staff of Nin","c17","Near Mint","English","","","2025-03-04 03:01:15.437000","224","False","False","1.99"
"1","1","Staff of the Sun Magus","m15","Near Mint","English","","","2025-03-04 03:01:15.437000","235","False","False","0.35"
"1","1","Staggershock","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","IMA-147","False","False","0.35"
"2","2","Stain the Mind","m15","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","117","False","False","0.49"
"1","1","Stalactite Stalker","lci","Near Mint","English","","","2025-04-20 01:45:12.920000","122","False","False","0.49"
"3","3","Stalking Drone","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","124","False","False",""
"1","1","Stallion of Ashmouth","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","SOI-136","False","False","0.35"
"1","1","Stalwarts of Osgiliath","ltr","Near Mint","English","","","2025-02-16 22:29:52.167000","33","False","False","0.35"
"2","2","Stand // Deliver","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","207","False","False",""
"1","1","Star Athlete","dsc","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","29","False","False","1.99"
"1","1","Star Athlete","dsc","Near Mint","English","","","2025-02-26 22:56:15.417000","57","False","False","1.79"
"1","1","Star Charter","blb","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","33","False","False","0.35"
"1","1","Star Compass","8ed","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","315","False","False","1.79"
"1","1","Star of Extinction","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","XLN-161","False","False","1.79"
"1","1","Starfall","jou","Near Mint","Spanish","","","2025-02-16 22:30:08.180000","114","False","False","0.03"
"2","2","Starscape Cleric","blb","Near Mint","English","","","2025-05-16 20:53:27.960000","116","False","False",""
"1","1","Start from Scratch","stx","Near Mint","English","","","2025-02-16 22:29:52.167000","114","False","False","0.35"
"1","1","Starting Town","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","289","False","False","17.99"
"1","1","Startle","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","78","False","False","0.35"
"1","1","Startled Awake // Persistent Nightmare","soi","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","88","False","False","2.49"
"1","1","Startling Development","iko","Near Mint","English","","","2025-02-16 22:29:52.167000","68","False","False","0.35"
"1","1","Starving Revenant","lci","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","338","False","False","0.49"
"1","1","Starving Revenant","lci","Near Mint","English","","","2025-04-20 01:45:12.920000","123","False","False","0.49"
"1","1","Stasis Field","mom","Near Mint","English","foil","","2025-02-16 22:29:52.167000","79","False","False","0.49"
"3","3","Stasis Snare","pbfz","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","50","False","False","0.49"
"1","1","Stasis Snare","bfz","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","50","False","False","0.35"
"1","1","Stave Off","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","DDN-61","False","False","0.35"
"2","2","Steadfast Guard","10e","Near Mint","English","","","2025-02-16 22:29:52.167000","48","False","False","0.35"
"9","9","Steadfast Paladin","afr","Near Mint","English","","","2025-02-16 22:29:52.167000","38","False","False","0.35"
"1","1","Steadfast Sentinel","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","HOU-24","False","False","0.35"
"2","2","Steadfast Unicorn","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","44","False","False","0.35"
"2","2","Steadfast Unicorn","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","44","False","False","0.35"
"1","1","Steadfast Unicorn","clb","Near Mint","Spanish","foil","","2025-02-16 22:29:52.167000","44","False","False","0.49"
"2","2","Steady Progress","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","45","False","False","0.39"
"2","2","Steel Dromedary","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","237","False","False","0.35"
"1","1","Steel Hellkite","c18","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","224","False","False",""
"1","1","Steel Overseer","c21","Near Mint","English","","","2025-03-20 14:50:53.887000","267","False","False","1.49"
"2","2","Steelclad Spirit","vow","Near Mint","English","","","2025-02-16 22:29:52.167000","80","False","False","0.35"
"1","1","Steelfin Whale","mh2","Near Mint","English","foil","","2025-02-16 22:29:52.167000","65","False","False","0.49"
"7","7","Steelfin Whale","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","65","False","False","0.35"
"1","1","Steelform Sliver","m14","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","38","False","False","0.35"
"4","4","Step Through","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","66","False","False","0.35"
"1","1","Step Through","mh2","Near Mint","English","foil","","2025-02-16 22:29:52.167000","66","False","False","0.49"
"4","4","Step Through","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","392","False","False","0.35"
"2","2","Stew the Coneys","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","189","False","False",""
"3","3","Steward of Valeron","ala","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","198","False","False","0.35"
"1","1","Sticky Fingers","snc","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","124","False","False",""
"1","1","Sticky Fingers","snc","Near Mint","English","foil","","2025-06-08 17:41:23.943000","124","False","False","0.79"
"1","1","Stiltstrider","unf","Near Mint","English","","","2025-02-16 22:29:52.167000","157","False","False","0.35"
"1","1","Stingblade Assassin","woe","Near Mint","English","","","2025-02-16 22:30:24.253000","109","False","False","0.03"
"2","2","Stinkweed Imp","rav","Good (Lightly Played)","Spanish","","","2025-02-16 22:29:52.167000","107","False","False","2.49"
"1","1","Stirge","clb","Near Mint","Spanish","foil","","2025-02-16 22:29:20.027000","150","False","False",""
"2","2","Stirge","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","150","False","False",""
"2","2","Stirge","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","150","False","False",""
"2","2","Stirring Bard","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","195","False","False",""
"3","3","Stirring Bard","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","195","False","False",""
"3","3","Stitched Assistant","vow","Near Mint","English","","","2025-02-16 22:29:52.167000","81","False","False","0.35"
"1","1","Stitched Drake","isd","Near Mint","English","","","2025-02-16 22:29:52.167000","80","False","False","0.35"
"1","1","Stitcher Geralf","mic","Near Mint","English","","","2025-02-16 22:29:52.167000","104","False","False","0.99"
"2","2","Stitcher's Apprentice","isd","Near Mint","English","","","2025-02-16 22:29:52.167000","81","False","False","0.35"
"4","4","Stoic Rebuttal","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","46","False","False","0.35"
"1","1","Stolen Strategy","bbd","Near Mint","English","","","2025-03-04 03:01:15.437000","64","False","False","0.49"
"1","1","Stomping Ground","rna","Near Mint","English","","","2025-04-20 01:45:12.920000","259","False","False","17.99"
"1","1","Stonecoil Serpent","eld","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","235","False","False","1.99"
"1","1","Stonehorn Dignitary","m12","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","37","False","False","0.39"
"1","1","Stoneskin","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","45","False","False","0.49"
"1","1","Stonespeaker Crystal","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","338","False","False","0.35"
"1","1","Stonewise Fortifier","jou","Near Mint","Spanish","","","2025-02-16 22:30:08.180000","27","False","False","0.02"
"7","7","Stonewood Invoker","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","178","False","False",""
"1","1","Stonybrook Banneret","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","MOR-51","False","False","0.49"
"4","4","Storm Entity","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","142","False","False",""
"5","5","Storm God's Oracle","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","213","False","False",""
"1","1","Storm the Festival","mid","Near Mint","English","foil","","2025-06-08 17:41:23.943000","200","False","False","0.49"
"1","1","Storm the Seedcore","mom","Near Mint","English","foil","","2025-02-16 22:29:52.167000","206","False","False","0.49"
"1","1","Stormblood Berserker","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","E01-58","False","False","0.35"
"1","1","Stormcatch Mentor","blb","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","234","False","False","0.39"
"1","1","Stormchaser Chimera","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","CN2-207","False","False","0.35"
"2","2","Stormchaser Drake","vow","Near Mint","English","","","2025-02-16 22:29:52.167000","82","False","False","0.35"
"3","3","Stormchaser Mage","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","159","False","False",""
"1","1","Stormchaser Mage","ogw","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","159","False","False",""
"1","1","Stormfist Crusader","eld","Near Mint","English","","","2025-03-04 03:01:15.437000","203","False","False","1.29"
"2","2","Stormfist Crusader","dsc","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","234","False","False","1.29"
"1","1","Stormfist Crusader","eld","Near Mint","Spanish","","","2025-04-24 02:34:44.070000","203","False","False","0.79"
"1","1","Storm's Wrath","thb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","157","False","False",""
"1","1","Stormtide Leviathan","cmr","Near Mint","English","","","2025-04-20 01:45:12.920000","407","False","False","1.49"
"1","1","Storyteller Pixie","woe","Near Mint","English","","","2025-02-16 22:30:24.253000","313","False","False","0.11"
"1","1","Strands of Undeath","2x2","Near Mint","English","","","2025-02-16 22:29:20.027000","92","False","False",""
"4","4","Strategic Planning","khm","Near Mint","English","","","2025-02-16 22:29:52.167000","77","False","False","0.35"
"1","1","Stream of Thought","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","MH1-71","False","False","0.35"
"1","1","Street Urchin","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","197","False","False",""
"4","4","Street Urchin","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","197","False","False",""
"1","1","Street Wraith","dmr","Near Mint","English","","","2025-03-20 14:54:56.703000","429","False","False","0.39"
"1","1","Street Wraith","dmr","Near Mint","English","","","2025-04-20 01:45:12.920000","429","False","False","0.79"
"7","7","Street Wraith","dmr","Near Mint","English","","","2025-02-16 22:29:52.167000","102","False","False","0.35"
"1","1","Street Wraith","dmr","Near Mint","English","","","2025-02-16 22:29:52.167000","311","False","False","0.49"
"1","1","Strength in Numbers","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","MM3-138","False","False","0.35"
"1","1","Strength of Arms","inr","Near Mint","English","","","2025-04-20 01:45:12.920000","42","False","False","0.35"
"1","1","Strength of the Tajuru","wwk","Near Mint","English","","","2025-02-16 22:29:52.167000","113","False","False","0.69"
"3","3","Strength of the Tajuru","wwk","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","113","False","False","0.69"
"1","1","Strider Harness","som","Near Mint","English","","","2025-02-16 22:29:52.167000","207","False","False","0.35"
"2","2","Strider Harness","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","167","False","False",""
"4","4","Strike It Rich","mh2","Near Mint","English","","","2025-06-25 17:54:12.517000","143","False","False",""
"1","1","Striking Sliver","m14","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","157","False","False","0.35"
"1","1","Stromkirk Captain","plst","Near Mint","English","","","2025-04-20 01:45:12.920000","DKA-143","False","False","1.49"
"2","2","Stromkirk Patrol","isd","Near Mint","English","","","2025-02-16 22:29:52.167000","118","False","False","0.35"
"1","1","Stronghold Arena","dmu","Near Mint","English","","","2025-06-08 17:41:23.943000","110","False","False","0.49"
"1","1","Stronghold Arena","dmu","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","110","False","False","0.49"
"1","1","Stronghold Biologist","nem","Heavily Played","English","","","2025-02-16 22:29:52.167000","45","False","False","0.35"
"1","1","Stronghold Rats","tsr","Near Mint","Spanish","","","2025-03-23 19:04:57.050000","142","False","False","1.29"
"1","1","Structural Assault","snc","Near Mint","English","foil","","2025-03-04 03:01:15.437000","427","False","False","0.49"
"1","1","Stuck in Summoner's Sanctum","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","76","False","False","0.35"
"1","1","Stuffed Bear","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","259","False","False","0.35"
"2","2","Stunning Strike","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","97","False","False",""
"2","2","Stunning Strike","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","97","False","False",""
"1","1","Stunt Double","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","CN2-38","False","False","1.49"
"1","1","Sturmgeist","isd","Near Mint","English","","","2025-02-16 22:29:52.167000","82","False","False","0.49"
"1","1","Sturmgeist","isd","Near Mint","English","foil","","2025-02-16 22:29:52.167000","82","False","False","0.79"
"1","1","Subira, Tulzidi Caravanner","m21","Near Mint","Spanish","","","2025-03-04 03:01:15.437000","162","False","False","0.49"
"4","4","Submerged Boneyard","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","178","False","False",""
"1","1","Subterranean Schooner","lci","Near Mint","English","","","2025-06-08 17:41:23.943000","80","False","False","0.49"
"7","7","Subterranean Scout","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","143","False","False",""
"1","1","Sudden Edict","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","346","False","False","0.35"
"1","1","Sudden Edict","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","100","False","False","0.35"
"3","3","Sudden Insight","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","77","False","False",""
"1","1","Sulfurous Blast","cmm","Near Mint","English","","","2025-02-16 22:29:20.027000","262","False","False",""
"1","1","Sulfurous Springs","dmu","Near Mint","English","","","2025-06-08 17:41:23.943000","256","False","False","3.99"
"1","1","Sultai Ascendancy","ktk","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","203","False","False","0.59"
"1","1","Sultai Banner","ktk","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","225","False","False","0.35"
"1","1","Sultai Runemark","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","FRF-86","False","False","0.35"
"2","2","Summary Judgment","rna","Near Mint","English","","","2025-02-16 22:29:20.027000","24","False","False",""
"2","2","Summit Prowler","ktk","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","121","False","False","0.35"
"1","1","Summon Undead","clb","Near Mint","Spanish","foil","","2025-02-16 22:29:20.027000","151","False","False",""
"3","3","Summon Undead","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","151","False","False",""
"2","2","Summon Undead","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","151","False","False",""
"1","1","Summon: Choco/Mog","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","35","False","False","0.35"
"1","1","Summon: G.F. Ifrit","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","163","False","False","0.35"
"1","1","Summon: Leviathan","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","77","False","False","1.29"
"7","7","Sun Clasp","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","30","False","False",""
"1","1","Sundown Pass","vow","Near Mint","English","","","2025-05-16 20:36:28.603000","266","False","False",""
"1","1","Sunken Hollow","mic","Near Mint","English","","","2025-02-16 22:29:52.167000","182","False","False","0.49"
"1","1","Sunlance","plst","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","MM2-34","False","False","0.35"
"1","1","Sunscorch Regent","dtk","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","41","False","False","0.99"
"1","1","Sunspear Shikari","som","Near Mint","English","","","2025-02-16 22:29:52.167000","23","False","False","0.35"
"1","1","Sunspring Expedition","zen","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","37","False","False","0.35"
"2","2","Suntail Hawk","10e","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","50","False","False","0.35"
"1","1","Suplex","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","164","False","False","0.35"
"1","1","Supply Runners","cmm","Near Mint","English","","","2025-02-16 22:29:20.027000","63","False","False",""
"7","7","Suq'Ata Lancer","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","145","False","False",""
"1","1","Sure Strike","vow","Near Mint","English","foil","","2025-02-16 22:29:52.167000","179","False","False","0.49"
"1","1","Surge Node","nph","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","160","False","False","0.35"
"2","2","Surrakar Marauder","zen","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","113","False","False","0.35"
"1","1","Survivors' Encampment","hou","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","184","False","False","0.99"
"1","1","Suspended Sentence","dsc","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","25","False","False","1.29"
"1","1","Suspicious Bookcase","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","M19-246","False","False","0.35"
"1","1","Suspicious Stowaway // Seafaring Werewolf","mid","Near Mint","English","foil","","2025-02-16 22:29:52.167000","288","False","False","0.49"
"1","1","Suspicious Stowaway // Seafaring Werewolf","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","80","False","False","0.49"
"5","5","Suture Priest","nph","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","25","False","False","2.99"
"2","2","Suture Priest","nph","Near Mint","English","","","2025-02-16 22:29:52.167000","25","False","False","2.99"
"1","1","Svyelun of Sea and Sky","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","69","False","False","0.99"
"1","1","Swarm Intelligence","hou","Near Mint","Spanish","","","2025-03-04 03:01:15.437000","50","False","False","0.79"
"10","10","Swarming Goblins","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","162","False","False",""
"1","1","Swarming Goblins","afr","Near Mint","English","foil","","2025-02-16 22:29:20.027000","162","False","False",""
"3","3","Swarming of Moria","ltr","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","150","False","False","0.35"
"1","1","Swashbuckler Extraordinaire","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","198","False","False",""
"1","1","Swashbuckler Extraordinaire","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","198","False","False",""
"1","1","Swashbuckling","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","XLN-167","False","False","0.35"
"1","1","Swat","ons","Good (Lightly Played)","Spanish","","","2025-02-16 22:29:52.167000","174","False","False","0.35"
"1","1","Sweep the Skies","mh2","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","70","False","False","0.35"
"4","4","Sweep the Skies","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","70","False","False","0.35"
"1","1","Sweltering Suns","akh","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","149","False","False","0.59"
"1","1","Sweltering Suns","akh","Near Mint","English","","","2025-02-16 22:29:52.167000","149","False","False","0.49"
"3","3","Sweltering Suns","akh","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","149","False","False","0.49"
"1","1","Swift Kick","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","KTK-122","False","False","0.35"
"1","1","Swift Kick","ktk","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","122","False","False","0.35"
"1","1","Swiftfoot Boots","clb","Near Mint","Spanish","","","2025-05-06 01:40:22.727000","339","False","False","3.49"
"1","1","Swiftwater Cliffs","mom","Near Mint","English","foil","","2025-02-16 22:29:52.167000","273","False","False","0.49"
"1","1","Swirling Torrent","rna","Near Mint","English","","","2025-02-16 22:29:20.027000","56","False","False",""
"2","2","Sword Coast Sailor","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","98","False","False",""
"1","1","Sword Coast Sailor","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","98","False","False",""
"3","3","Sword Coast Serpent // Capsizing Wave","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","99","False","False",""
"3","3","Sword Coast Serpent // Capsizing Wave","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","99","False","False",""
"1","1","Sword Coast Serpent // Capsizing Wave","clb","Near Mint","English","foil","","2025-04-20 01:45:12.920000","99","False","False","0.49"
"1","1","Sword of Hearth and Home","mh2","Near Mint","English","foil","","2025-02-16 22:29:52.167000","433","False","False","16.99"
"1","1","Sword of Once and Future","pmom","Near Mint","English","","","2025-03-21 22:46:03.253000","265p","False","False","4.99"
"1","1","Sword of the Animist","plst","Near Mint","English","","","2025-03-12 01:47:35.117000","E01-89","False","False","15.99"
"1","1","Sword of the Animist","ori","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","240","False","False","15.99"
"1","1","Swords to Plowshares","sta","Near Mint","Spanish","foil","","2025-02-26 22:56:15.417000","10","False","False","9.99"
"1","1","Sylvan Awakening","dom","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","183","False","False","1.99"
"1","1","Sylvan Bounty","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","E01-74","False","False","0.35"
"2","2","Sylvan Scrying","bfz","Near Mint","English","","","2025-02-16 22:29:52.167000","192","False","False","0.39"
"2","2","Sylvan Scrying","bfz","Near Mint","English","","","2025-02-16 22:29:20.027000","192","False","False",""
"6","6","Sylvan Shepherd","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","206","False","False",""
"1","1","Sylvok Explorer","5dn","Near Mint","Spanish","foil","","2025-02-16 22:29:52.167000","93","False","False","0.49"
"2","2","Sylvok Replica","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","210","False","False","0.35"
"1","1","Sylvok Replica","som","Near Mint","English","","","2025-02-16 22:29:52.167000","210","False","False","0.35"
"4","4","Symbiotic Beast","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","180","False","False",""
"1","1","Symbiotic Wurm","ons","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","289","False","False","3.49"
"1","1","Synchronous Sliver","plc","Near Mint","Spanish","","","2025-02-16 22:30:08.180000","48","False","False","0.25"
"2","2","Syncopate","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","80","False","False","0.35"
"1","1","Syncopate","inr","Near Mint","English","","","2025-02-16 22:29:52.167000","89","False","False","0.35"
"2","2","Synod Centurion","5dn","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","161","False","False","0.35"
"1","1","Synod Sanctum","mrd","Near Mint","English","","","2025-03-04 03:01:15.437000","252","False","False","0.35"
"2","2","Syphon Essence","vow","Near Mint","English","","","2025-02-16 22:29:52.167000","84","False","False","0.35"
"1","1","Syphon Flesh","mic","Near Mint","English","","","2025-02-16 22:29:52.167000","129","False","False","0.35"
"1","1","Syphon Sliver","m14","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","117","False","False","2.99"
"1","1","Syr Elenora, the Discerning","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","ELD-67","False","False","0.35"
"2","2","Syr Konrad, the Grim","eld","Near Mint","English","","","2025-04-24 02:34:44.070000","107","False","False","0.79"
"1","1","Syr Konrad, the Grim","plst","Near Mint","English","","","2025-03-21 22:46:03.253000","ELD-107","False","False","0.79"
"3","3","Sythis, Harvest's Hand","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","214","False","False",""
"1","1","Szat's Will","cmr","Near Mint","English","","","2025-03-04 03:01:15.437000","655","False","False","1.99"
"1","1","Tabaxi Toucaneers","clb","Near Mint","English","foil","","2025-02-16 22:29:52.167000","46","False","False","0.49"
"3","3","Tabaxi Toucaneers","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","46","False","False","0.35"
"1","1","Tabaxi Toucaneers","clb","Near Mint","Spanish","foil","","2025-02-16 22:29:52.167000","46","False","False","0.49"
"3","3","Tabaxi Toucaneers","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","46","False","False","0.35"
"1","1","Taigam, Master Opportunist","tdm","Near Mint","English","","","2025-05-24 13:34:17.540000","60","False","False","4.49"
"1","1","Taigam, Master Opportunist","tdm","Near Mint","English","","","2025-05-24 13:34:17.540000","335","False","False","5.49"
"1","1","Taigam, Ojutai Master","mul","Near Mint","English","foil","","2025-02-16 22:29:52.167000","60","False","False","0.49"
"1","1","Taigam, Ojutai Master","mul","Near Mint","English","etched","","2025-02-16 22:29:52.167000","125","False","False","0.49"
"1","1","Tainted Adversary","mid","Near Mint","English","","","2025-06-08 17:41:23.943000","124","False","False","2.49"
"1","1","Tainted Remedy","ori","Near Mint","English","","","2025-04-20 01:45:12.920000","120","False","False","6.99"
"1","1","Tale of Tinúviel","ltr","Near Mint","English","","","2025-02-16 22:29:52.167000","34","False","False","0.35"
"1","1","Talon Sliver","tmp","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","50","False","False","0.35"
"1","1","Tameshi, Reality Architect","neo","Near Mint","English","","","2025-04-20 01:45:12.920000","82","False","False","0.49"
"1","1","Tangle Angler","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","128","False","False","0.35"
"6","6","Tanglepool Bridge","mh2","Near Mint","English","","","2025-03-03 01:00:50.587000","257","False","False","0.35"
"1","1","Tanglepool Bridge","mh2","Near Mint","English","foil","","2025-02-16 22:29:52.167000","257","False","False","0.49"
"3","3","Tanglesap","zen","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","186","False","False","0.35"
"1","1","Tanuki Transplanter","nec","Near Mint","Spanish","","","2025-05-24 13:34:17.540000","30","False","False","1.29"
"1","1","Tapping at the Window","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","201","False","False","0.35"
"1","1","Tar Fiend","ala","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","89","False","False","0.49"
"1","1","Tar Snare","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","OGW-90","False","False","0.35"
"1","1","Tarfire","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","DDT-55","False","False","0.49"
"1","1","Tariel, Reckoner of Souls","cma","Near Mint","English","","","2025-03-04 03:01:15.437000","194","False","False","2.79"
"1","1","Tarkir Duneshaper // Burnished Dunestomper","mom","Near Mint","English","foil","","2025-02-16 22:29:52.167000","43","False","False","0.49"
"1","1","Tarrian's Journal // The Tomb of Aclazotz","lci","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","126","False","False","0.99"
"1","1","Tasigur, the Golden Fang","frf","Near Mint","English","","","2025-02-16 22:29:20.027000","87","False","False",""
"1","1","Tasseled Dromedary","kld","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","30","False","False","0.35"
"1","1","Taste of Blood","m12","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","113","False","False","0.35"
"1","1","Tatyova, Benthic Druid","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","371","False","False",""
"1","1","Tatyova, Benthic Druid","dmr","Near Mint","English","","","2025-03-04 03:01:15.437000","203","False","False","0.35"
"2","2","Tatyova, Benthic Druid","dmr","Near Mint","English","","","2025-02-19 00:28:11.440000","203","False","False",""
"1","1","Taunting Kobold","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","404","False","False",""
"1","1","Taunting Kobold","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","199","False","False",""
"4","4","Tavern Brawler","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","200","False","False",""
"2","2","Tavern Brawler","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","200","False","False",""
"2","2","Tavern Ruffian // Tavern Smasher","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","163","False","False","0.35"
